LOC,CYCLO,LENGTH,VOLUME,DIFFICULTY,INT_FAN_IN,INT_FAN_OUT,NUM_OPERATORS,NUM_OPERANDS,BRANCH_COUNT,DEFECT_LABEL
0.160553633,0.782608696,0.878200692,0.850895692,0.735118215,0.666666667,0.777777778,0.842535787,0.786885246,0.142857143,0
0.074740484,0.782608696,0.309342561,0.982183438,0.346061423,0.111111111,0.444444444,0.282208589,0.432377049,1,1
0.80899654,0.956521739,0.757093426,0.628103078,0.407488448,0.333333333,0,0.466257669,0.299180328,0.5,0
0.076124567,0.565217391,0.461937716,0.247439107,0.124092534,0.666666667,0.444444444,0.558282209,0.120901639,0.357142857,1
0.157093426,0.130434783,0.056401384,0.162703869,0.170023813,0.222222222,0.222222222,0.895705521,0.961065574,0.071428571,0
0.076124567,0.52173913,0.816608997,0.186814702,0.828981989,0.111111111,0.333333333,0.100204499,0.301229508,0.142857143,0
0.02283737,0.304347826,0.715224913,0.019616569,0.585393325,1,0.777777778,0.811860941,0.176229508,0.5,0
0.430449827,0.956521739,0.38200692,0.390679126,0.336995277,0.111111111,0.666666667,0.239263804,0.659836066,1,0
0.963321799,0.869565217,0.606228374,0.191330085,0.80436845,0,0.444444444,0.411042945,0.780737705,0.642857143,0
0.516955017,0.956521739,0.81349481,0.411662434,0.245580887,0.444444444,0.111111111,0.985685072,0.807377049,0.428571429,1
0.411072664,0.782608696,0.670242215,0.935249898,0.978314554,0.555555556,0.555555556,0.801635992,0.56557377,0.642857143,1
0.293425606,0.47826087,0.127681661,0.43055615,0.344312583,0.555555556,0.555555556,0.985685072,0.823770492,0.357142857,0
0.423529412,0.739130435,0.65017301,0.878212893,0.336772787,0.888888889,1,0.805725971,0.163934426,0.928571429,0
0.478200692,0.217391304,0.294463668,0.605603784,0.311261599,0.333333333,1,0.388548057,0.260245902,0,0
0.903114187,0.739130435,0.132179931,0.247060409,0.120623221,0,0.555555556,0.742331288,0.581967213,0.571428571,1
0.929411765,0.782608696,0.667820069,0.355835237,0.1096004,0.555555556,0.888888889,0.938650307,0.778688525,0.142857143,0
0.217301038,0.913043478,0.861937716,0.083770894,0.648939055,0.444444444,0.777777778,0.658486708,0.719262295,0.928571429,0
0.606228374,0.173913043,0.146366782,0.33343244,0.876954351,1,0.777777778,0.36809816,0.569672131,0.285714286,0
0.968858131,1,0.76366782,0.677674167,0.79198331,0.555555556,0,0.862985685,0.549180328,0.428571429,0
0.907958478,0.347826087,0.216955017,0.071956844,0.139703169,0.222222222,0.444444444,0.157464213,0.594262295,1,1
0.457439446,0.086956522,0.30899654,0.205310448,0.545963493,0.111111111,0.666666667,0.897750511,0.924180328,0.428571429,0
0.19100346,0.391304348,0.877508651,0.381433669,0.104030314,0.555555556,0.555555556,0.840490798,0.411885246,0.142857143,0
0.431141869,0.782608696,0.821107266,0.982327345,0.043467194,0,0.444444444,0.151329243,0.045081967,1,0
0.356401384,0.086956522,0.206228374,0.785046003,0.657256441,0.666666667,0.777777778,0.601226994,0.905737705,0.214285714,0
0.95017301,0.913043478,0.807958478,0.733646532,0.535487657,0.666666667,0.222222222,0.572597137,0.715163934,0.642857143,0
0.582698962,0.608695652,0.20449827,0.116057637,0.080358399,1,0.555555556,0.040899796,0.633196721,0.428571429,0
0.241522491,0,0.583391003,0.781178238,0.033066077,0.666666667,0.444444444,0.803680982,0.94057377,0.5,0
0.568858131,0.260869565,0.197577855,0.785453184,0.99209886,1,0.777777778,0.347648262,0.422131148,0.071428571,0
0.802768166,0.47826087,0.717647059,0.601199623,0.02812645,0,0.333333333,0.028629857,0.569672131,0.571428571,0
0.524567474,0.695652174,0.72283737,0.990643537,0.444463461,0.333333333,0.777777778,0.429447853,0.415983607,0.428571429,0
0.621453287,0.869565217,0.589273356,0.325219854,0.50481954,0.666666667,1,0.096114519,0.307377049,0.857142857,1
0.167474048,1,0.85432526,0.941530895,0.115770522,0.888888889,0.111111111,0.173824131,0.893442623,0.5,0
0.375086505,0.826086957,0.060553633,0.914976959,0.167780774,0.444444444,0.888888889,0.302658487,0.049180328,0.357142857,0
0.735640138,0.173913043,0.182352941,0.011297622,0.351330832,0.111111111,0.888888889,0.382413088,0.393442623,0.357142857,0
0.157785467,0.130434783,0.564705882,0.450141762,0.763011324,0.666666667,1,0.758691207,0.68442623,0.571428571,0
0.378546713,0.47826087,0.333564014,0.977379693,0.507293815,1,1,0.979550102,0.860655738,0.214285714,0
0.635986159,0.826086957,0.524567474,0.102981838,0.638690847,0,0.555555556,0.623721881,0.483606557,0.714285714,1
0.862283737,1,0.067820069,0.547856305,0.987496772,0.666666667,0.333333333,0.306748466,0.653688525,0.714285714,0
0.003460208,0.739130435,0.919031142,0.979233847,0.769368829,0.555555556,0.333333333,0.286298569,0.149590164,0.285714286,0
0.930795848,0.695652174,0.999307958,0.555570696,0.434251819,0.666666667,0.555555556,0.139059305,0.887295082,0.571428571,1
0.323183391,0.782608696,0.294463668,0.189716942,0.446385579,1,0.444444444,0.529652352,0.329918033,0,0
0.051211073,0.347826087,0.531487889,0.582271174,0.61947659,0.222222222,0.555555556,0.971370143,0.608606557,0.214285714,1
0.002076125,0.130434783,0.715570934,0.204349158,0.666275435,0.222222222,0.666666667,0.680981595,0.055327869,0.428571429,0
0.446366782,0.869565217,0.373356401,0.51976254,0.500894186,0.666666667,0.666666667,0.930470348,0.334016393,0.714285714,1
0.080968858,0.043478261,0.999307958,0.073888886,0.645680922,0.111111111,0.888888889,0.016359918,0.68647541,1,1
0.60899654,0.130434783,0.033217993,0.605581676,0.021608963,0,0.777777778,0.245398773,0.37704918,0.571428571,1
0.348096886,0.043478261,0.658131488,0.516846833,0.429492263,0.888888889,0.555555556,0.756646217,0.106557377,1,1
0.65467128,0.608695652,0.14982699,0.740324324,0.278142187,0.888888889,0.555555556,0.854805726,0.600409836,0.928571429,1
0.396539792,0.043478261,0.219723183,0.630811452,0.127717334,0.666666667,0.444444444,0.204498978,0.081967213,0.857142857,1
0.133564014,0.130434783,0.202768166,0.549678744,0.097958591,0.666666667,0,0.302658487,0.840163934,0.714285714,0
0.585467128,0.217391304,0.1183391,0.689917882,0.603827891,0.222222222,0.888888889,0.901840491,0.579918033,0.785714286,0
0.494117647,0.260869565,0.455363322,0.143821771,0.523884868,1,0.888888889,0.296523517,0.870901639,0.857142857,0
0.979238754,0.391304348,0.684429066,0.595453861,0.252676287,0.111111111,0.888888889,0.719836401,0.788934426,0.642857143,1
0.725951557,0.782608696,0.196885813,0.172003835,0.471001922,0.666666667,0.777777778,0.930470348,0.278688525,0.357142857,1
0.119031142,0.782608696,0.210726644,0.925773176,0.492378142,0.888888889,1,0.494887526,0.379098361,0.785714286,1
0.915570934,0.913043478,0.597231834,0.068178062,0.193842535,0,0.222222222,0.490797546,1,0.5,1
0.224913495,0.47826087,0.792041522,0.430390612,0.65294469,0.333333333,0,0.687116564,0.81147541,0.857142857,0
0.991695502,0.086956522,0.641176471,0.695939368,0.782339766,0.555555556,0.777777778,0.085889571,0.413934426,0.571428571,0
0.789619377,0.52173913,0.902076125,0.458051201,0.792930504,0.666666667,0.666666667,0.192229039,0.879098361,0.642857143,0
0.577854671,0.739130435,0.331487889,0.091950493,0.603102367,1,0.444444444,0.460122699,0.081967213,0.214285714,0
0.500346021,0.304347826,0.719031142,0.553453283,0.51187009,0.666666667,1,0.010224949,0.713114754,0,0
0.155017301,0.869565217,0.843252595,0.64174808,0.059249066,1,0.666666667,0.435582822,0.848360656,0.928571429,1
0.367474048,0.608695652,0.803806228,0.703937997,0.287074674,0.111111111,1,0.419222904,0.586065574,0.5,1
0.077508651,0,0.183391003,0.373248557,0.09165582,0.333333333,0.333333333,0.134969325,0.868852459,0.071428571,0
